customer_id,tenure_months,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,signup_month,cohort,churn
CUST_2930,11,83.33,906.93,3,3,Month-to-Month,Credit Card,Young Adult,5,2021-05,1
CUST_2931,21,43.0,923.42,3,3,One Year,Electronic Check,Senior,1,2022-01,0
CUST_2932,25,60.9,1479.44,1,6,Two Year,Credit Card,Senior,7,2021-07,0
CUST_2933,1,43.05,25.23,5,1,Month-to-Month,Electronic Check,Middle Age,10,2021-10,1
CUST_2934,18,52.02,860.1,1,5,Month-to-Month,Electronic Check,Middle Age,11,2021-11,1
CUST_2935,29,81.02,2339.84,1,5,Month-to-Month,Bank Transfer,Young Adult,11,2023-11,1
CUST_2936,4,55.33,206.05,3,5,Two Year,Electronic Check,Senior,3,2022-03,0
CUST_2937,36,63.98,2318.24,3,6,One Year,Mailed Check,Young Adult,7,2021-07,0
CUST_2938,21,37.45,755.27,3,2,One Year,Bank Transfer,Middle Age,8,2022-08,0
CUST_2939,72,73.74,5313.45,4,3,One Year,Bank Transfer,Senior,4,2022-04,0
CUST_2940,1,69.11,52.44,4,6,Month-to-Month,Electronic Check,Middle Age,11,2021-11,1
CUST_2941,7,55.42,371.37,2,1,Month-to-Month,Electronic Check,Middle Age,6,2023-06,1
CUST_2942,22,66.22,1460.86,4,2,Month-to-Month,Credit Card,Young Adult,10,2023-10,0
CUST_2943,8,73.61,590.91,5,4,Month-to-Month,Credit Card,Young Adult,7,2022-07,1
CUST_2944,30,53.7,1649.06,5,1,One Year,Mailed Check,Middle Age,8,2021-08,0
CUST_2945,34,40.47,1369.95,3,2,One Year,Electronic Check,Young Adult,3,2022-03,0
CUST_2946,2,106.11,194.73,1,3,Two Year,Bank Transfer,Middle Age,7,2022-07,0
CUST_2947,17,57.33,965.57,3,0,Month-to-Month,Credit Card,Middle Age,5,2021-05,0
CUST_2948,17,68.06,1121.29,1,3,Month-to-Month,Bank Transfer,Middle Age,7,2023-07,1
CUST_2949,11,90.22,974.42,3,2,One Year,Credit Card,Middle Age,6,2022-06,0
CUST_2950,64,120.0,7781.56,3,0,Month-to-Month,Credit Card,Middle Age,5,2022-05,0
CUST_2951,42,45.11,1848.99,5,2,Month-to-Month,Mailed Check,Middle Age,3,2022-03,0
CUST_2952,28,79.0,2198.07,1,3,Month-to-Month,Electronic Check,Young Adult,10,2022-10,1
CUST_2953,30,55.85,1656.13,2,0,Month-to-Month,Electronic Check,Young Adult,2,2022-02,0
CUST_2954,14,59.22,816.72,2,2,Two Year,Credit Card,Senior,3,2021-03,0
CUST_2955,60,55.6,3319.44,3,3,Month-to-Month,Credit Card,Middle Age,2,2023-02,0
CUST_2956,28,47.49,1343.68,3,1,Two Year,Electronic Check,Middle Age,3,2021-03,0
CUST_2957,31,69.17,2058.76,5,6,Two Year,Electronic Check,Middle Age,2,2021-02,0
CUST_2958,47,40.51,1955.83,1,3,Month-to-Month,Electronic Check,Young Adult,1,2021-01,0
CUST_2959,7,88.94,654.21,3,1,One Year,Bank Transfer,Young Adult,9,2023-09,0
CUST_2960,39,71.1,2710.76,2,2,Month-to-Month,Credit Card,Middle Age,10,2021-10,0
CUST_2961,5,78.45,278.8,1,4,Month-to-Month,Bank Transfer,Middle Age,5,2023-05,1
CUST_2962,10,60.68,557.95,3,1,Two Year,Credit Card,Middle Age,9,2022-09,0
CUST_2963,9,62.66,551.81,1,5,Month-to-Month,Bank Transfer,Young Adult,8,2022-08,1
CUST_2964,72,75.75,5583.01,5,5,Month-to-Month,Credit Card,Young Adult,7,2021-07,0
CUST_2965,46,46.72,2176.28,2,1,Month-to-Month,Credit Card,Middle Age,12,2022-12,1
CUST_2966,28,62.84,1669.14,1,2,Month-to-Month,Credit Card,Middle Age,6,2022-06,0
CUST_2967,31,52.81,1602.63,2,2,Month-to-Month,Electronic Check,Senior,11,2022-11,0
CUST_2968,19,52.19,988.95,3,4,Month-to-Month,Mailed Check,Young Adult,4,2021-04,0
CUST_2969,70,27.8,1958.68,4,2,Month-to-Month,Bank Transfer,Senior,10,2021-10,0
CUST_2970,16,96.79,1482.9,1,2,Two Year,Electronic Check,Senior,10,2023-10,0
CUST_2971,11,56.27,612.22,2,3,Month-to-Month,Mailed Check,Middle Age,7,2022-07,1
CUST_2972,4,93.27,337.2,1,6,Month-to-Month,Electronic Check,Middle Age,7,2021-07,1
CUST_2973,37,91.38,3325.87,3,2,Month-to-Month,Credit Card,Senior,1,2022-01,1
CUST_2974,31,44.28,1385.66,3,3,One Year,Bank Transfer,Young Adult,9,2021-09,0
CUST_2975,11,48.23,569.22,2,3,Month-to-Month,Electronic Check,Middle Age,4,2023-04,0
CUST_2976,1,120.0,162.05,5,3,Two Year,Electronic Check,Young Adult,7,2023-07,0
CUST_2977,43,105.02,4544.58,1,3,One Year,Credit Card,Middle Age,9,2021-09,0
CUST_2978,1,69.37,44.5,1,4,Month-to-Month,Credit Card,Young Adult,2,2022-02,1
CUST_2979,29,75.15,2215.08,3,1,Month-to-Month,Electronic Check,Senior,8,2023-08,0
CUST_2980,72,57.38,4146.81,1,2,Month-to-Month,Electronic Check,Middle Age,11,2021-11,0
CUST_2981,13,78.65,1029.15,2,0,One Year,Mailed Check,Senior,4,2023-04,1
CUST_2982,6,55.66,303.38,4,2,Month-to-Month,Credit Card,Young Adult,4,2021-04,1
CUST_2983,29,29.35,826.31,3,6,One Year,Electronic Check,Middle Age,3,2023-03,0
CUST_2984,40,43.57,1746.49,4,4,Two Year,Bank Transfer,Middle Age,10,2021-10,0
CUST_2985,18,70.42,1389.55,1,3,One Year,Electronic Check,Middle Age,4,2023-04,0
CUST_2986,72,47.38,3426.42,5,4,One Year,Electronic Check,Senior,9,2023-09,0
CUST_2987,1,68.65,38.09,2,2,One Year,Mailed Check,Middle Age,1,2021-01,0
CUST_2988,16,48.51,734.54,1,0,Month-to-Month,Mailed Check,Young Adult,9,2023-09,1
CUST_2989,30,54.35,1605.91,2,3,Month-to-Month,Electronic Check,Senior,11,2021-11,0
CUST_2990,47,87.06,4200.68,1,0,Month-to-Month,Bank Transfer,Middle Age,10,2023-10,0
CUST_2991,4,74.95,279.84,1,2,Month-to-Month,Bank Transfer,Young Adult,9,2023-09,1
CUST_2992,38,69.81,2698.12,1,3,Two Year,Credit Card,Middle Age,1,2021-01,0
CUST_2993,19,87.58,1645.22,3,3,Month-to-Month,Credit Card,Middle Age,9,2023-09,1
CUST_2994,12,79.61,968.38,4,3,One Year,Electronic Check,Middle Age,6,2023-06,0
CUST_2995,3,98.93,336.38,5,6,One Year,Electronic Check,Middle Age,8,2021-08,0
CUST_2996,48,60.8,2889.8,4,2,One Year,Credit Card,Middle Age,8,2022-08,0
CUST_2997,4,61.41,213.58,4,5,Month-to-Month,Bank Transfer,Young Adult,8,2021-08,1
CUST_2998,8,43.98,434.78,2,6,Month-to-Month,Bank Transfer,Middle Age,11,2022-11,1
CUST_2999,8,61.42,540.59,3,4,Month-to-Month,Electronic Check,Middle Age,8,2023-08,1
CUST_3000,49,89.3,4415.23,3,3,Two Year,Electronic Check,Middle Age,12,2022-12,0
CUST_3001,26,96.0,2535.36,1,3,Month-to-Month,Credit Card,Young Adult,1,2022-01,1
CUST_3002,38,89.21,3412.96,4,2,Month-to-Month,Credit Card,Middle Age,1,2021-01,0
CUST_3003,6,34.12,305.61,5,4,Month-to-Month,Electronic Check,Senior,7,2022-07,1
CUST_3004,23,91.66,2110.38,2,6,Month-to-Month,Credit Card,Senior,11,2022-11,1
CUST_3005,20,33.23,693.46,3,3,Month-to-Month,Bank Transfer,Middle Age,12,2023-12,0
CUST_3006,42,87.96,3621.77,1,3,Two Year,Electronic Check,Young Adult,12,2021-12,0
CUST_3007,56,62.64,3466.59,5,2,One Year,Electronic Check,Middle Age,9,2021-09,0
CUST_3008,1,84.05,24.01,4,6,Two Year,Electronic Check,Young Adult,11,2022-11,1
CUST_3009,26,43.35,1190.8,5,2,Month-to-Month,Mailed Check,Middle Age,10,2023-10,0
CUST_3010,1,93.42,0.0,3,3,Month-to-Month,Credit Card,Middle Age,8,2021-08,1
CUST_3011,19,40.7,753.18,2,3,One Year,Credit Card,Middle Age,11,2023-11,0
CUST_3012,8,56.63,303.35,4,1,One Year,Bank Transfer,Young Adult,5,2022-05,0
CUST_3013,8,50.04,358.76,2,1,Month-to-Month,Credit Card,Middle Age,8,2022-08,1
CUST_3014,10,34.91,324.55,5,2,Two Year,Electronic Check,Senior,9,2021-09,0
CUST_3015,23,71.89,1722.71,5,1,Two Year,Bank Transfer,Middle Age,7,2022-07,0
CUST_3016,9,106.12,974.91,1,5,Month-to-Month,Bank Transfer,Middle Age,11,2023-11,1
CUST_3017,31,120.0,3678.34,4,0,Month-to-Month,Electronic Check,Young Adult,10,2023-10,0
CUST_3018,12,71.94,916.58,5,3,Month-to-Month,Electronic Check,Middle Age,11,2022-11,1
CUST_3019,1,92.33,93.22,3,5,Two Year,Bank Transfer,Middle Age,3,2022-03,0
CUST_3020,36,74.64,2688.92,3,2,Month-to-Month,Bank Transfer,Middle Age,9,2023-09,0
CUST_3021,8,79.98,579.71,2,3,One Year,Electronic Check,Middle Age,5,2022-05,0
CUST_3022,13,63.16,771.58,3,4,One Year,Bank Transfer,Middle Age,11,2022-11,1
CUST_3023,27,73.9,1954.05,5,3,Month-to-Month,Mailed Check,Middle Age,8,2022-08,1
CUST_3024,9,80.75,729.07,3,2,Month-to-Month,Electronic Check,Young Adult,11,2023-11,0
CUST_3025,1,58.43,62.32,4,4,Month-to-Month,Credit Card,Young Adult,1,2022-01,1
CUST_3026,11,68.45,830.15,2,1,Two Year,Bank Transfer,Senior,1,2023-01,0
CUST_3027,69,68.83,4768.52,4,1,One Year,Electronic Check,Middle Age,3,2021-03,0
CUST_3028,24,86.53,1941.34,5,4,One Year,Bank Transfer,Young Adult,2,2022-02,0
CUST_3029,26,48.68,1278.81,5,2,Month-to-Month,Bank Transfer,Senior,5,2022-05,0
CUST_3030,24,68.97,1582.78,3,4,Month-to-Month,Bank Transfer,Young Adult,11,2022-11,1
CUST_3031,5,108.24,492.9,1,2,Two Year,Electronic Check,Middle Age,9,2021-09,0
CUST_3032,13,93.28,1172.03,1,1,Month-to-Month,Bank Transfer,Young Adult,9,2022-09,0
CUST_3033,33,96.98,3167.17,5,3,Month-to-Month,Credit Card,Senior,8,2023-08,1
CUST_3034,2,70.49,72.22,5,2,Month-to-Month,Electronic Check,Middle Age,5,2022-05,1
CUST_3035,7,76.42,545.11,2,2,Month-to-Month,Electronic Check,Middle Age,3,2023-03,1
CUST_3036,7,90.04,559.74,5,4,Month-to-Month,Mailed Check,Middle Age,6,2023-06,1
CUST_3037,13,101.21,1333.56,5,6,Month-to-Month,Credit Card,Young Adult,8,2023-08,1
CUST_3038,72,30.97,2341.69,2,4,One Year,Bank Transfer,Middle Age,6,2023-06,0
CUST_3039,1,43.69,0.0,4,3,Month-to-Month,Electronic Check,Middle Age,7,2023-07,1
CUST_3040,17,96.19,1621.0,4,3,Two Year,Bank Transfer,Senior,12,2022-12,0
CUST_3041,4,64.46,131.67,2,3,Month-to-Month,Electronic Check,Senior,12,2022-12,1
CUST_3042,72,56.57,4057.99,2,1,Month-to-Month,Electronic Check,Senior,7,2022-07,0
CUST_3043,2,44.92,121.98,4,0,Month-to-Month,Mailed Check,Middle Age,7,2023-07,0
CUST_3044,12,58.9,742.83,4,2,Two Year,Electronic Check,Middle Age,9,2021-09,0
CUST_3045,32,41.95,1346.27,4,1,Two Year,Credit Card,Middle Age,9,2022-09,0
CUST_3046,29,111.82,3287.24,4,3,Month-to-Month,Bank Transfer,Middle Age,1,2022-01,0
CUST_3047,13,69.55,1031.45,3,1,Month-to-Month,Bank Transfer,Middle Age,3,2022-03,0
CUST_3048,10,68.84,774.02,2,6,Month-to-Month,Credit Card,Senior,5,2023-05,1
CUST_3049,12,81.76,954.99,1,2,Two Year,Credit Card,Senior,11,2022-11,0
CUST_3050,7,89.25,552.19,3,3,One Year,Credit Card,Young Adult,4,2023-04,1
CUST_3051,5,88.92,424.29,1,3,Two Year,Electronic Check,Senior,12,2022-12,0
CUST_3052,15,91.47,1324.7,1,0,Month-to-Month,Electronic Check,Middle Age,1,2022-01,1
CUST_3053,7,57.38,424.23,5,3,Month-to-Month,Electronic Check,Middle Age,1,2023-01,1
CUST_3054,8,64.04,453.26,2,3,One Year,Credit Card,Middle Age,4,2023-04,1
CUST_3055,25,85.38,2130.86,3,2,Two Year,Electronic Check,Senior,5,2022-05,0
CUST_3056,72,59.45,4322.3,2,3,Month-to-Month,Electronic Check,Middle Age,4,2023-04,0
CUST_3057,22,69.9,1532.77,4,1,Month-to-Month,Credit Card,Young Adult,2,2023-02,0
CUST_3058,1,77.98,30.66,2,3,Two Year,Credit Card,Middle Age,5,2023-05,0
CUST_3059,1,85.7,144.44,1,3,Month-to-Month,Credit Card,Senior,10,2021-10,1
CUST_3060,72,34.45,2386.45,4,7,Month-to-Month,Electronic Check,Senior,3,2023-03,0
CUST_3061,8,84.29,657.93,2,0,Month-to-Month,Bank Transfer,Young Adult,7,2023-07,0
CUST_3062,2,65.33,128.58,2,6,Month-to-Month,Bank Transfer,Middle Age,4,2021-04,1
CUST_3063,21,84.15,1767.95,1,4,Month-to-Month,Electronic Check,Young Adult,2,2023-02,1
CUST_3064,23,85.54,1976.44,4,4,One Year,Electronic Check,Middle Age,11,2021-11,0
CUST_3065,25,102.16,2584.52,1,3,Month-to-Month,Bank Transfer,Middle Age,8,2022-08,1
CUST_3066,7,97.07,677.72,2,7,Month-to-Month,Mailed Check,Middle Age,10,2022-10,1
CUST_3067,1,96.93,78.53,3,3,One Year,Electronic Check,Young Adult,2,2022-02,1
CUST_3068,72,98.87,7098.26,3,2,Two Year,Electronic Check,Senior,11,2023-11,0
CUST_3069,6,75.83,424.4,5,6,One Year,Electronic Check,Senior,7,2021-07,1
CUST_3070,27,70.64,1946.66,3,2,One Year,Bank Transfer,Middle Age,8,2022-08,0
CUST_3071,29,87.46,2504.01,4,2,Two Year,Mailed Check,Young Adult,10,2023-10,0
CUST_3072,22,84.64,1904.42,5,5,One Year,Bank Transfer,Young Adult,3,2022-03,0
CUST_3073,9,63.82,575.33,4,2,Two Year,Credit Card,Young Adult,6,2022-06,0
CUST_3074,7,78.1,520.64,3,1,One Year,Bank Transfer,Young Adult,12,2022-12,0
CUST_3075,21,69.3,1486.22,3,5,One Year,Electronic Check,Senior,4,2023-04,1
CUST_3076,48,52.92,2503.79,2,0,One Year,Bank Transfer,Middle Age,12,2021-12,0
CUST_3077,70,95.81,6738.61,4,3,Two Year,Electronic Check,Young Adult,2,2021-02,0
CUST_3078,2,71.1,152.84,1,1,One Year,Electronic Check,Young Adult,8,2021-08,1
CUST_3079,4,110.97,414.06,2,3,One Year,Electronic Check,Senior,2,2021-02,1
CUST_3080,69,37.49,2613.24,4,3,Month-to-Month,Bank Transfer,Middle Age,9,2023-09,0
CUST_3081,32,58.86,1910.85,5,3,Two Year,Bank Transfer,Middle Age,9,2023-09,0
CUST_3082,51,70.65,3661.03,4,2,Month-to-Month,Credit Card,Middle Age,11,2023-11,0
CUST_3083,5,92.75,512.06,5,5,Month-to-Month,Electronic Check,Young Adult,8,2022-08,1
CUST_3084,21,77.99,1662.35,5,6,One Year,Electronic Check,Senior,10,2021-10,0
CUST_3085,28,76.21,2077.5,3,5,Month-to-Month,Electronic Check,Young Adult,3,2023-03,1
CUST_3086,27,47.45,1403.58,1,2,Month-to-Month,Electronic Check,Middle Age,8,2022-08,0
CUST_3087,12,46.86,492.14,4,2,Month-to-Month,Credit Card,Young Adult,5,2022-05,1
CUST_3088,1,76.45,123.91,1,7,Month-to-Month,Electronic Check,Middle Age,10,2022-10,1
CUST_3089,20,42.72,875.96,5,3,Month-to-Month,Bank Transfer,Senior,5,2021-05,1
CUST_3090,7,59.36,356.81,3,4,Month-to-Month,Bank Transfer,Senior,2,2023-02,1
CUST_3091,14,80.02,1114.06,1,2,Two Year,Electronic Check,Middle Age,12,2022-12,0
CUST_3092,72,50.35,3621.26,2,2,Month-to-Month,Credit Card,Middle Age,3,2023-03,0
CUST_3093,12,102.11,1290.6,5,2,One Year,Electronic Check,Young Adult,8,2022-08,1
CUST_3094,43,94.48,4026.97,2,7,One Year,Credit Card,Senior,1,2022-01,0
CUST_3095,5,38.57,179.75,1,0,Month-to-Month,Bank Transfer,Middle Age,4,2023-04,1
CUST_3096,26,51.35,1218.3,1,8,One Year,Bank Transfer,Middle Age,6,2022-06,1
CUST_3097,72,24.28,1834.9,1,5,Month-to-Month,Electronic Check,Middle Age,9,2022-09,0
CUST_3098,2,54.35,55.18,4,4,One Year,Bank Transfer,Young Adult,8,2022-08,0
CUST_3099,1,85.33,101.68,5,6,Month-to-Month,Bank Transfer,Senior,10,2021-10,1
CUST_3100,13,61.72,797.29,5,2,Two Year,Credit Card,Middle Age,5,2022-05,0
CUST_3101,2,79.22,153.54,5,5,Month-to-Month,Bank Transfer,Middle Age,7,2021-07,1
CUST_3102,33,39.55,1345.64,4,3,Month-to-Month,Electronic Check,Senior,8,2021-08,0
CUST_3103,59,85.96,5155.2,1,2,Month-to-Month,Credit Card,Young Adult,12,2023-12,0
CUST_3104,13,58.9,778.27,1,6,One Year,Credit Card,Young Adult,9,2021-09,0
CUST_3105,7,70.24,524.43,2,5,Month-to-Month,Mailed Check,Middle Age,3,2022-03,1
CUST_3106,13,68.14,902.26,4,5,Month-to-Month,Electronic Check,Young Adult,11,2021-11,1
CUST_3107,30,44.57,1387.98,3,3,Month-to-Month,Credit Card,Middle Age,8,2023-08,0
CUST_3108,1,46.94,23.79,4,3,Month-to-Month,Mailed Check,Middle Age,3,2023-03,1
CUST_3109,21,89.36,1930.33,2,3,One Year,Electronic Check,Young Adult,1,2022-01,0
CUST_3110,22,77.98,1771.08,2,4,Month-to-Month,Bank Transfer,Young Adult,4,2021-04,1
CUST_3111,24,91.0,2238.13,2,3,One Year,Electronic Check,Young Adult,7,2021-07,0
CUST_3112,6,76.49,425.93,1,2,Month-to-Month,Electronic Check,Young Adult,9,2023-09,1
CUST_3113,30,72.86,2177.38,3,2,Month-to-Month,Electronic Check,Young Adult,10,2023-10,0
CUST_3114,2,35.48,82.93,2,1,Month-to-Month,Bank Transfer,Young Adult,7,2023-07,0
CUST_3115,5,64.59,254.41,5,1,Two Year,Electronic Check,Middle Age,10,2023-10,0
CUST_3116,50,69.45,3552.25,1,3,One Year,Credit Card,Senior,11,2023-11,0
CUST_3117,32,109.06,3489.31,3,5,Month-to-Month,Electronic Check,Young Adult,5,2021-05,1
CUST_3118,1,83.74,97.94,5,2,One Year,Electronic Check,Middle Age,1,2021-01,0
CUST_3119,6,100.72,575.47,3,3,One Year,Credit Card,Young Adult,1,2021-01,1
CUST_3120,5,81.95,343.41,3,5,Month-to-Month,Electronic Check,Middle Age,12,2022-12,1
CUST_3121,7,55.77,360.19,5,2,Month-to-Month,Electronic Check,Senior,9,2022-09,1
CUST_3122,6,72.34,445.0,4,2,Month-to-Month,Credit Card,Middle Age,4,2022-04,1
CUST_3123,1,74.72,108.39,3,3,Month-to-Month,Bank Transfer,Young Adult,3,2021-03,1
CUST_3124,14,51.22,725.17,4,3,Month-to-Month,Electronic Check,Middle Age,11,2021-11,0
CUST_3125,31,62.31,1948.95,3,1,One Year,Credit Card,Senior,5,2022-05,0
CUST_3126,22,65.88,1432.51,5,5,Month-to-Month,Electronic Check,Middle Age,7,2021-07,1
CUST_3127,26,102.11,2679.67,3,5,Month-to-Month,Credit Card,Young Adult,7,2023-07,1
CUST_3128,2,28.39,130.92,2,1,Month-to-Month,Bank Transfer,Senior,5,2022-05,1
CUST_3129,72,94.12,6811.88,2,4,Month-to-Month,Mailed Check,Middle Age,8,2021-08,1
CUST_3130,43,51.26,2244.66,3,5,Month-to-Month,Electronic Check,Senior,5,2023-05,0
CUST_3131,39,42.56,1674.54,5,3,One Year,Credit Card,Young Adult,10,2022-10,0
CUST_3132,41,93.6,3762.44,5,1,Month-to-Month,Bank Transfer,Middle Age,4,2021-04,0
CUST_3133,64,84.64,5364.73,1,5,One Year,Bank Transfer,Middle Age,6,2021-06,0
CUST_3134,18,95.09,1734.36,5,5,Month-to-Month,Bank Transfer,Middle Age,3,2023-03,1
CUST_3135,5,86.01,429.5,4,4,One Year,Credit Card,Young Adult,4,2022-04,1
CUST_3136,23,111.2,2579.59,3,3,Month-to-Month,Mailed Check,Middle Age,8,2021-08,1
CUST_3137,32,81.17,2681.26,2,3,One Year,Mailed Check,Middle Age,10,2023-10,0
CUST_3138,32,66.87,2176.14,5,3,One Year,Credit Card,Middle Age,10,2021-10,0
CUST_3139,17,76.86,1369.56,2,2,Month-to-Month,Credit Card,Middle Age,3,2021-03,1
CUST_3140,1,94.87,99.6,1,2,One Year,Bank Transfer,Middle Age,11,2022-11,0
CUST_3141,11,54.41,558.15,3,4,Month-to-Month,Credit Card,Middle Age,10,2022-10,1
CUST_3142,60,56.96,3414.71,5,1,Month-to-Month,Bank Transfer,Young Adult,3,2021-03,0
CUST_3143,21,63.82,1299.98,2,2,Two Year,Credit Card,Middle Age,6,2021-06,0
CUST_3144,18,27.91,580.29,5,3,Month-to-Month,Electronic Check,Young Adult,8,2022-08,1
CUST_3145,7,72.76,548.84,1,0,Month-to-Month,Bank Transfer,Senior,10,2021-10,1
CUST_3146,11,32.28,381.11,2,2,Month-to-Month,Mailed Check,Middle Age,2,2021-02,1
CUST_3147,54,71.06,3899.04,2,2,Month-to-Month,Electronic Check,Middle Age,1,2021-01,0
CUST_3148,26,87.31,2169.06,3,2,Two Year,Bank Transfer,Senior,10,2023-10,0
CUST_3149,37,60.46,2266.43,3,4,Month-to-Month,Credit Card,Young Adult,1,2023-01,0
CUST_3150,14,103.54,1384.03,2,3,Month-to-Month,Credit Card,Middle Age,7,2022-07,0
CUST_3151,23,40.79,937.81,3,1,Month-to-Month,Credit Card,Middle Age,2,2021-02,0
CUST_3152,6,93.83,547.39,2,5,Month-to-Month,Credit Card,Senior,9,2021-09,1
CUST_3153,29,83.5,2454.59,4,4,Month-to-Month,Credit Card,Senior,10,2023-10,1
CUST_3154,13,35.68,475.25,5,5,Month-to-Month,Bank Transfer,Senior,4,2022-04,1
CUST_3155,14,120.0,1747.26,4,3,Month-to-Month,Bank Transfer,Young Adult,7,2022-07,1
CUST_3156,25,68.73,1688.16,4,3,Two Year,Credit Card,Young Adult,5,2021-05,0
CUST_3157,66,52.45,3497.16,5,2,Month-to-Month,Bank Transfer,Young Adult,5,2021-05,0
CUST_3158,1,41.86,49.97,2,2,Month-to-Month,Mailed Check,Middle Age,7,2023-07,1
CUST_3159,41,65.6,2607.84,2,3,Two Year,Electronic Check,Middle Age,9,2023-09,0
CUST_3160,8,67.45,493.67,3,1,One Year,Credit Card,Middle Age,4,2022-04,0
CUST_3161,14,72.05,1001.21,1,2,One Year,Bank Transfer,Middle Age,9,2023-09,0
CUST_3162,1,64.04,119.65,2,7,One Year,Bank Transfer,Senior,9,2023-09,1
CUST_3163,8,82.66,684.47,5,2,Month-to-Month,Mailed Check,Young Adult,11,2022-11,1
CUST_3164,16,62.25,937.62,1,3,One Year,Electronic Check,Senior,8,2022-08,0
CUST_3165,1,31.3,24.28,5,3,Month-to-Month,Bank Transfer,Young Adult,1,2022-01,1
CUST_3166,16,67.01,1173.05,5,4,One Year,Bank Transfer,Young Adult,10,2021-10,1
CUST_3167,62,22.65,1409.86,5,3,Month-to-Month,Bank Transfer,Senior,11,2021-11,0
CUST_3168,2,77.08,137.79,1,3,Two Year,Credit Card,Middle Age,11,2023-11,0
CUST_3169,34,50.41,1738.53,4,5,One Year,Electronic Check,Senior,9,2023-09,0
CUST_3170,12,73.27,917.41,5,1,Month-to-Month,Credit Card,Middle Age,3,2023-03,1
CUST_3171,25,96.28,2384.19,3,2,Month-to-Month,Credit Card,Senior,8,2021-08,1
CUST_3172,7,51.03,382.34,2,2,Month-to-Month,Credit Card,Young Adult,5,2021-05,0
CUST_3173,4,91.23,348.48,2,4,One Year,Bank Transfer,Middle Age,6,2022-06,1
CUST_3174,4,61.33,281.29,2,1,Month-to-Month,Credit Card,Senior,3,2022-03,0
CUST_3175,1,105.06,113.54,1,2,Month-to-Month,Electronic Check,Middle Age,11,2021-11,1
CUST_3176,4,62.7,274.9,3,1,Two Year,Credit Card,Young Adult,7,2021-07,0
CUST_3177,26,53.19,1344.98,3,3,Two Year,Electronic Check,Young Adult,2,2021-02,0
CUST_3178,51,83.74,4229.68,3,2,Two Year,Electronic Check,Senior,3,2023-03,0
CUST_3179,40,61.28,2498.47,3,1,Month-to-Month,Credit Card,Middle Age,2,2022-02,0
CUST_3180,27,53.17,1431.62,3,4,One Year,Bank Transfer,Middle Age,11,2023-11,0
CUST_3181,2,60.44,135.13,4,4,Two Year,Bank Transfer,Senior,9,2022-09,0
CUST_3182,8,69.11,537.56,3,1,Month-to-Month,Credit Card,Senior,11,2021-11,1
CUST_3183,8,96.84,819.66,3,0,Month-to-Month,Bank Transfer,Middle Age,3,2023-03,0
CUST_3184,6,31.32,157.53,1,1,One Year,Electronic Check,Senior,8,2022-08,0
CUST_3185,17,70.46,1191.04,1,2,Two Year,Mailed Check,Middle Age,6,2023-06,0
CUST_3186,18,82.5,1524.3,3,2,One Year,Mailed Check,Middle Age,1,2021-01,0
CUST_3187,10,73.87,797.35,4,3,Month-to-Month,Credit Card,Young Adult,11,2022-11,1
CUST_3188,10,96.2,935.81,3,3,Month-to-Month,Electronic Check,Young Adult,6,2021-06,1
CUST_3189,42,68.51,2975.4,3,4,One Year,Credit Card,Senior,8,2022-08,0
CUST_3190,37,66.31,2469.13,3,3,Month-to-Month,Electronic Check,Middle Age,10,2023-10,0
CUST_3191,8,81.85,602.65,5,2,One Year,Credit Card,Middle Age,3,2022-03,0
CUST_3192,58,71.99,4193.87,4,2,Month-to-Month,Electronic Check,Middle Age,7,2023-07,0
CUST_3193,72,62.19,4458.53,2,3,Month-to-Month,Credit Card,Middle Age,6,2021-06,0
CUST_3194,9,80.32,744.58,3,3,Month-to-Month,Electronic Check,Young Adult,1,2021-01,1
CUST_3195,10,56.95,567.36,2,7,Month-to-Month,Electronic Check,Senior,2,2022-02,1
CUST_3196,16,57.78,928.19,4,2,One Year,Electronic Check,Middle Age,11,2021-11,0
CUST_3197,67,59.44,3936.9,3,2,Month-to-Month,Electronic Check,Senior,5,2022-05,0
CUST_3198,50,97.06,4902.5,2,4,One Year,Bank Transfer,Middle Age,7,2023-07,0
CUST_3199,2,20.0,0.0,2,2,One Year,Electronic Check,Middle Age,4,2022-04,0
CUST_3200,11,77.91,801.57,4,5,Month-to-Month,Bank Transfer,Middle Age,6,2022-06,0
CUST_3201,19,70.69,1361.48,3,3,Two Year,Bank Transfer,Young Adult,2,2022-02,0
CUST_3202,16,36.38,662.22,5,4,One Year,Electronic Check,Young Adult,5,2021-05,0
CUST_3203,5,76.19,363.32,4,2,One Year,Electronic Check,Young Adult,10,2023-10,0
CUST_3204,46,79.52,3692.97,5,4,Two Year,Credit Card,Senior,3,2022-03,0
CUST_3205,27,81.79,2262.0,3,2,Month-to-Month,Mailed Check,Senior,1,2023-01,0
CUST_3206,43,20.0,900.73,2,3,Month-to-Month,Credit Card,Middle Age,6,2021-06,0
CUST_3207,46,97.33,4461.62,4,3,Month-to-Month,Credit Card,Young Adult,9,2022-09,0
CUST_3208,33,55.25,1768.7,4,3,Month-to-Month,Bank Transfer,Young Adult,10,2022-10,0
CUST_3209,13,83.73,978.11,4,7,Month-to-Month,Bank Transfer,Young Adult,8,2023-08,1
CUST_3210,22,84.82,1852.9,1,2,One Year,Mailed Check,Senior,4,2023-04,0
